article_id	title	topic	probability	topic_label
6976dc23f1d65c147ded2117	Top Trump lieutenants join in blasting Dems Tim Walz and Jacob Frey for ‘inciting’ protesters	0	0.5404342391913132	0_minneapolis_shooting_ice_trump
6976dcbcf1d65c147ded23e4	Ukrainian president meets with Lithuania's health minister	1	1.0	1_russian_trump_says_china
6976dcd1f1d65c147ded23fc	Virginia Dems move to eliminate mandatory minimum sentences for violent crimes including rape, manslaughter, child porn	0	0.19172726722093406	0_minneapolis_shooting_ice_trump
6976dc23f1d65c147ded2118	Hochul demands removal of Noem, Border Patrol chief after killing of second anti-ICE protester	0	0.5656123281717461	0_minneapolis_shooting_ice_trump
6976dd33f1d65c147ded246e	GAFI hosts Canadian business delegation to explore investment opportunities	1	1.0	1_russian_trump_says_china
6976dd33f1d65c147ded246f	Suez Canal Bank joins Partnership for Carbon Accounting Financials	1	0.5265568067922461	1_russian_trump_says_china
6976dc91f1d65c147ded2316	Smith Says Alberta Separatists Not Seeking to Join the US	1	1.0	1_russian_trump_says_china
6976dd1ff1d65c147ded2416	Exclusive: Department of War Details Efforts to Discipline Sen. Mark Kelly for 'Traitorous' Behavior	-1	0.04372397985008757	-1_mark_man_funding_dhs
6976dc0bf1d65c147ded20ab	Shibu Soren is and will forever remain 'Bharat Ratna': Jharkhand CM on Padma Bhushan to father	2	0.23238309205994434	2_day_republic day_republic_padma
6976dc2bf1d65c147ded2170	Why are elite players making so many blunders at Tata Steel Chess tournament?	3	0.3608153031267489	3_japan_wins_vs_australian
6976dd33f1d65c147ded2470	2025 marks turning point in reaping benefits of FRA reforms launched since 2022: Farid	-1	0.2604319213619112	-1_mark_man_funding_dhs
6976dc99f1d65c147ded2355	Carney pushes back on Trump's 100% tariff threat over China trade deals with Canada amid tensions	1	1.0	1_russian_trump_says_china
6976dca3f1d65c147ded2377	Italy’s Meloni rebukes Trump remarks on NATO’s role in Afghanistan	1	0.4348368950876049	1_russian_trump_says_china
6976dd28f1d65c147ded2440	Trump says trade deal with China will be ‘disaster’ for Canada	1	1.0	1_russian_trump_says_china
6976dc0bf1d65c147ded20ac	Colonel Sofiya Qureshi to be conferred with the Vishisht Sewa Medal	2	0.38618553471888134	2_day_republic day_republic_padma
6976dc91f1d65c147ded230d	Top DOJ Official Lays Blame With Minnesota Officials, Says Shooting of Protester ‘Entirely Avoidable’	0	1.0	0_minneapolis_shooting_ice_trump
6976dc0cf1d65c147ded20ad	Sections of East Coast Road from Akkarai to Mamallapuram to be relaid by TNRDC	2	0.19484994182571916	2_day_republic day_republic_padma
6976dc2bf1d65c147ded2171	When IS Bindra stayed up all night to ensure stadium was ready for India-Pakistan game after rain	3	0.16522546198940502	3_japan_wins_vs_australian
6976dc0cf1d65c147ded20ae	Chief Minister to inaugurate 88 houses for Sri Lankan Tamils in Tirupattur next week	2	0.20576479123017105	2_day_republic day_republic_padma
6976dc99f1d65c147ded2356	White House accuses Walz of undermining law enforcement, blocking ICE cooperation	0	0.6164777269230871	0_minneapolis_shooting_ice_trump
6976dc1df1d65c147ded2108	Russia looks to India to fill labor shortage	-1	0.26323739372635424	-1_mark_man_funding_dhs
6976dc0cf1d65c147ded20af	Mathematics competition for school students held at VIT in Vellore	2	0.21090688417786665	2_day_republic day_republic_padma
6976dc0cf1d65c147ded20b0	No space for Hindi then, now, or ever, says Stalin	2	0.3505752336023893	2_day_republic day_republic_padma
6976dc0cf1d65c147ded20b1	Minister lays foundation for bypass in Tiruvallur town	2	0.19511525103381316	2_day_republic day_republic_padma
6976dc0cf1d65c147ded20b2	Work to construct FOB at Velachery begins	-1	0.030059237457229156	-1_mark_man_funding_dhs
6976dc55f1d65c147ded2251	Texas cult in crosshairs of killer mom’s bathtub slayings case as questions hang over family horror	0	1.0	0_minneapolis_shooting_ice_trump
6976dcbdf1d65c147ded23e5	Children injured in Russian drone attack in Mykolaiv region	1	1.0	1_russian_trump_says_china
6976dca6f1d65c147ded239f	14 Days until eviction: 5 Children, 14 Days, ₪60,000 - or they lose their home	0	0.11387691001174621	0_minneapolis_shooting_ice_trump
6976dca6f1d65c147ded23a0	'The era of last-minute preparations must end'	2	0.23599383760548628	2_day_republic day_republic_padma
6976dc0cf1d65c147ded20b3	Over 3,000 police personnel deployed for Republic Day celebrations in Vellore, nearby districts	2	0.6060119358147917	2_day_republic day_republic_padma
6976dc99f1d65c147ded2357	Key Senator won't fund DHS as ICE, federal agents enter his state	-1	0.3205251325584986	-1_mark_man_funding_dhs
6976dc0cf1d65c147ded20b4	Rot in the ranks	1	0.19989571311531112	1_russian_trump_says_china
6976dc7af1d65c147ded22b9	Andy Burnham 'disappointed' after bid to become MP blocked	0	1.0	0_minneapolis_shooting_ice_trump
6976dc7cf1d65c147ded22c1	Syria: Life-saving aid reaches Kurdish city of Kobane	1	1.0	1_russian_trump_says_china
6976dc2bf1d65c147ded2172	BCCI is where it is today because of people like IS Bindra, says former secretary Niranjan Shah	-1	0.23256880073037126	-1_mark_man_funding_dhs
6976dd32f1d65c147ded2466	People cling to treetops as 'worst floods in a generation' sweep Mozambique	4	0.06777092412493005	4_storm_winter_power_carrying
6976dc99f1d65c147ded2358	Trump says it 'is too late' to stop the White House ballroom construction amid lawsuit	0	0.39748594924981945	0_minneapolis_shooting_ice_trump
6976dc0cf1d65c147ded20b5	Facing opposition from VCK and outwitted by his son, Ramadoss runs out of electoral options	2	1.0	2_day_republic day_republic_padma
6976dc64f1d65c147ded228a	Second death in Minneapolis crackdown heaps pressure on Trump	0	1.0	0_minneapolis_shooting_ice_trump
6976dd1ff1d65c147ded2415	Kristi Noem: It Is 'Breaking the Law' in Minnesota to 'Conceal Carry Without an ID on You'	0	0.5845371151887293	0_minneapolis_shooting_ice_trump
6976dc0cf1d65c147ded20b6	Assets worth over ₹30 crore seized in codeine cough syrup case	0	0.291751985626784	0_minneapolis_shooting_ice_trump
6976dcbdf1d65c147ded23e6	Zelensky urges US, Europe to keep up pressure on Russia amid diplomacy talks	1	1.0	1_russian_trump_says_china
6976dc99f1d65c147ded2359	Deputy AG defends ICE agents in Minnesota, says officers are 'acting humanely'	0	0.5803265222326571	0_minneapolis_shooting_ice_trump
6976dc54f1d65c147ded223c	'Lies and deceit!' Crowborough residents rage against Labour for 'putting grandaughters’ safety at risk'	0	0.12827887285949924	0_minneapolis_shooting_ice_trump
6976dca3f1d65c147ded2378	Macron says children's brains are 'not for sale,' urges fast-track to ban social media for kids under 15	5	1.0	5_social media_social_media_fast
6976dd1ff1d65c147ded241b	Schweizer on Weaponized Immigration: Mexico, China Are Hidden U.S. Threat	1	0.2563050602417478	1_russian_trump_says_china
6976dc93f1d65c147ded2329	Venezuela frees dozens of political prisoners, human rights group says	7	1.0	7_weapon_maduro_prisoners_political
6976dc0cf1d65c147ded20b7	UTF calls for strengthening government schools through increased enrolment	-1	0.03383658781170117	-1_mark_man_funding_dhs
6976dc0df1d65c147ded20b8	Action against BJP over PM flex boards ‘routine’, says Mayor	2	1.0	2_day_republic day_republic_padma
6976dc52f1d65c147ded2227	US security agreement for Ukraine is '100% ready' to be signed, Zelenskyy says	1	1.0	1_russian_trump_says_china
6976dd33f1d65c147ded2471	Australian mining group Hunter & Co. to invest in Egypt following legislative overhaul	1	0.513485987759003	1_russian_trump_says_china
6976dc0ef1d65c147ded20b9	Witnessing the Gaza tragedy: Dr. Santhosh Kumar’s lens captures the human cost of genocide	1	0.10506501329204997	1_russian_trump_says_china
6976dd1ff1d65c147ded241d	Minneapolis Police Chief: Doesn't Matter if Shooting Legally Justified Because People Are Upset	0	1.0	0_minneapolis_shooting_ice_trump
6976dc2bf1d65c147ded2173	Former BCCI president IS Bindra passes away	-1	0.23787940268133165	-1_mark_man_funding_dhs
6976dcbef1d65c147ded23e7	Russian drone attacks on Sumy region leave four people injured, including two children	1	1.0	1_russian_trump_says_china
6976e3026f8075bba5e5e296	Republic Day 2026: Why is India's R-Day celebrated on January 26th?	2	1.0	2_day_republic day_republic_padma
6976dcd5f1d65c147ded23fd	Minnesota highest in anti-ICE violence despite having fewer deportations than Texas, California, Florida, New York	0	1.0	0_minneapolis_shooting_ice_trump
6976dc0ef1d65c147ded20ba	PGRS cancelled in Vijayawada due to Republic Day celebrations	2	0.6173052173307478	2_day_republic day_republic_padma
6976dc2bf1d65c147ded2174	Hassan DC bars VHP leader from entering district, BJP likens decision to Emergency-era crackdown	2	1.0	2_day_republic day_republic_padma
6976dd28f1d65c147ded2441	Putin’s special envoy lauds UAE’s peacemaking efforts	-1	0.2043101176594241	-1_mark_man_funding_dhs
6976dd33f1d65c147ded2472	Egypt’s PM reviews energy projects, investment attraction efforts	1	0.48541455208317935	1_russian_trump_says_china
6976dc64f1d65c147ded228b	US to slap full tariffs on Canada if it seals China trade deal: US Treasury chief Bessent	1	1.0	1_russian_trump_says_china
6976dc0ef1d65c147ded20bb	Five held on charge of dacoity	0	0.4685944273946303	0_minneapolis_shooting_ice_trump
6976dd20f1d65c147ded242d	Zelensky: U.S. Security Agreement for Ukraine is '100 Per Cent Ready' to Be Signed	1	1.0	1_russian_trump_says_china
6976dc0ff1d65c147ded20bc	Deworming tablets to be distributed to more than one crore children on February 17	-1	0.21385044841331208	-1_mark_man_funding_dhs
6976dc64f1d65c147ded228c	Trump administration defends killing American in Minneapolis, contradicts videos	0	0.5915557963279813	0_minneapolis_shooting_ice_trump
6976dc0ff1d65c147ded20bd	Ninth edition of Kerala Literature Festival concludes	2	1.0	2_day_republic day_republic_padma
6976dc2bf1d65c147ded2175	In less than 4 years, Winzo siphoned off Rs 3,522 crore as AI, BOTs defeated genuine gamers: ED to Bengaluru special court	0	0.26675237613634295	0_minneapolis_shooting_ice_trump
6976dcd9f1d65c147ded23fe	'AGAINST HER WILL': Elderly Canadian woman euthanized by government after husband got sick of caring for her: report	0	1.0	0_minneapolis_shooting_ice_trump
6976dc2bf1d65c147ded2176	Iran unveils mural warning of retaliation if US conducts a military strike	1	0.6432596442145506	1_russian_trump_says_china
6976dc0ff1d65c147ded20be	APCC seeks recovery of ₹250 crore from former TTD officials in ghee adulteration case	0	0.2868398983331303	0_minneapolis_shooting_ice_trump
6976e3036f8075bba5e5e297	Republic Day Parade 2026: When and were to watch live, check full schedule, tickets availability	2	1.0	2_day_republic day_republic_padma
6976dc0ff1d65c147ded20bf	Krishna University to host national netball tourney for women from February 14-18	-1	0.20715837688962244	-1_mark_man_funding_dhs
6976dd1ff1d65c147ded2417	Man Arrested After Democrat Congressman Maxwell Frost Punched in the Face at CAA's Sundance Film Fest Party	-1	0.044623182778522036	-1_mark_man_funding_dhs
6976dc2bf1d65c147ded2177	Row erupts within UK’s governing Labour Party after popular mayor blocked from upcoming election	0	1.0	0_minneapolis_shooting_ice_trump
6976dcbef1d65c147ded23e8	Zelensky highlights key topics in Vilnius talks: Air defense, energy, and EU integration	1	0.7077244028268792	1_russian_trump_says_china
6976dd20f1d65c147ded242b	'Starmer Is a Traitor!' Thousands Protest Planned Migrant Camp in Small English Town	0	0.1403282265295893	0_minneapolis_shooting_ice_trump
6976dc56f1d65c147ded225c	Andy Burnham hits out at Keir Starmer after being blocked from running in by-election	0	1.0	0_minneapolis_shooting_ice_trump
6976dc0ff1d65c147ded20c0	Naidupeta Urban CI, head constable caught in ACB net	0	1.0	0_minneapolis_shooting_ice_trump
6976dd28f1d65c147ded2442	INTERVIEW: Russia’s security 100% guaranteed — senior Russian diplomat	1	1.0	1_russian_trump_says_china
6976dc0ff1d65c147ded20c1	‘Amaravati Bill’ will be introduced in Budget session of Parliament, says Chief Minister Chandrababu Naidu	2	0.29784677054824055	2_day_republic day_republic_padma
6976dd1ff1d65c147ded2421	Kristi Noem: Walz and Frey Have Not 'Expressed Any Concern' over Injuries to Federal Officers	0	0.55748327753984	0_minneapolis_shooting_ice_trump
6976dc64f1d65c147ded228d	Power outages cascade as big winter storm reaches US East Coast	4	1.0	4_storm_winter_power_carrying
6976dd29f1d65c147ded2443	Russian troops improve position near Rodindkoye in DPR — DPR head	1	0.529348106482157	1_russian_trump_says_china
6976dc2bf1d65c147ded2178	US security agreement for Ukraine is ‘100% ready’, waiting to be signed, says Zelenskyy	1	1.0	1_russian_trump_says_china
6976dd29f1d65c147ded2444	Russian forces advancing in Krasny Liman area — DPR head	1	0.5280323604365774	1_russian_trump_says_china
6976dc2bf1d65c147ded2179	Indian wrestling’s father-figure coach and mentor to Olympic medallists gets his due — posthumous Padma Shri	2	0.39414124232541764	2_day_republic day_republic_padma
6976dc10f1d65c147ded20c2	All eyes on Governor’s address	0	0.489838974574365	0_minneapolis_shooting_ice_trump
6976dc10f1d65c147ded20c3	Every citizen should vote, strengthen democracy: Chief Secretary	2	1.0	2_day_republic day_republic_padma
6976dca3f1d65c147ded2379	How the Oct 7 Hamas terror attacks exposed long-running concerns about UNRWA, new film charges	1	0.19001215368700886	1_russian_trump_says_china
6976dc93f1d65c147ded2318	Chris Mason: Burnham saga unlikely to be last act in drama of Starmer's leadership	0	1.0	0_minneapolis_shooting_ice_trump
6976dc10f1d65c147ded20c4	Democracy bulldozed, federalism attacked: Kharge	-1	0.056499187633537756	-1_mark_man_funding_dhs
6976dc2bf1d65c147ded217a	Anatomy of Surya’s Intimidating India: match-winners in every corner	3	1.0	3_japan_wins_vs_australian
6976dcbef1d65c147ded23e9	Zelensky on Abu Dhabi talks: Fewer problematic issues, Ukraine’s territorial position unchanged	1	1.0	1_russian_trump_says_china
6976dbf0f1d65c147ded2095	Amid Two-Week Internet Blackout, Some Iranians Are Getting Back Online	1	1.0	1_russian_trump_says_china
6976dc11f1d65c147ded20c5	President’s medals conferred on 33 officers from four departments	2	0.3377171819178178	2_day_republic day_republic_padma
6976dc62f1d65c147ded2274	Presidents of Poland, Ukraine and Lithuania mark anniversary of 19th-century anti-Russian uprising	1	1.0	1_russian_trump_says_china
6976dc11f1d65c147ded20c6	AIADMK IT Wing calls TVK chief Vijay narcissistic	2	1.0	2_day_republic day_republic_padma
6976dc2bf1d65c147ded217b	‘Mai Joey ki tarah hoon, apna khana share nahi karti,’ admits Ananya Panday; psychologist decodes behaviour	3	0.20999565099839523	3_japan_wins_vs_australian
6976dd29f1d65c147ded2445	Hamas says it told mediators where body of last Israeli hostage can be found	1	0.49782176311690457	1_russian_trump_says_china
6976dc2bf1d65c147ded217c	Operation Sahyadri Checkmate: DRI busts Mephedrone lab in Satara poultry farm, arrests five including the ‘cook’	0	1.0	0_minneapolis_shooting_ice_trump
6976dd2af1d65c147ded2446	French company supplies Ukraine with 500-km-range kamikaze drones — agency	1	0.29515656342071367	1_russian_trump_says_china
6976dc11f1d65c147ded20c7	Eight from Karnataka to be honoured with Padma awards	2	0.39878847147652013	2_day_republic day_republic_padma
6976dc2bf1d65c147ded217d	‘Indian industry exploring different paths to conform with EU carbon tax norms’: Secy of Ministry of New and Renewable Energy	1	0.5463582383663138	1_russian_trump_says_china
6976dc7af1d65c147ded22bb	Tory pair aim to attract 'politically homeless' with new movement	0	0.12220479008439426	0_minneapolis_shooting_ice_trump
6976dc12f1d65c147ded20c8	Kerala State Film Awards presented	2	1.0	2_day_republic day_republic_padma
6976dca3f1d65c147ded237a	After Trump strikes Islamist terrorists, US general travels to Nigeria with militants 'on the run'	1	0.6101246304284706	1_russian_trump_says_china
6976dc2cf1d65c147ded217e	Talking drum of Mewat, twin flutes of Thar: Meet the Rajasthani folk artists honoured with Padma Shri	2	0.18764050278368016	2_day_republic day_republic_padma
6976dcbff1d65c147ded23ea	Ukraine to be ready for EU membership by 2027 – Zelensky	1	1.0	1_russian_trump_says_china
6976dd2af1d65c147ded2447	INTERVIEW: Lots of unusual weapons emerge globally, senior Russian diplomat says	1	0.541908627119308	1_russian_trump_says_china
6976dd1ff1d65c147ded2422	NJ Gov. Sherrill: ICE Is Terrorizing American Citizens, 'We Need Them Off the Streets Immediately'	0	1.0	0_minneapolis_shooting_ice_trump
6976dc2cf1d65c147ded217f	Inside the last train ride of Alok Singh: Colleague recounts the horror	2	0.09998997064875922	2_day_republic day_republic_padma
6976dc13f1d65c147ded20c9	Governor, CM extend Republic Day greetings	2	1.0	2_day_republic day_republic_padma
6976dc2cf1d65c147ded2180	Govt rubbed salt in wounds of Marathi manoos: Opp on Koshyari getting Padma Bhushan	2	0.20806638603242616	2_day_republic day_republic_padma
6976dc55f1d65c147ded2252	Mamdani announces remote school day due to dangerous winter storm conditions	4	0.4838197290046463	4_storm_winter_power_carrying
6976dc2cf1d65c147ded2181	R-day parade: Perfect combo being in Armed Forces and serving animals, says first woman officer to lead animal contingent	-1	0.16972231424275286	-1_mark_man_funding_dhs
6976dca3f1d65c147ded237b	China's top general ousted, placed under investigation in latest military purge	1	0.24698445785891363	1_russian_trump_says_china
6976dc55f1d65c147ded2253	New York boy, 15, missing after traveling to NYC to meet someone he met on Roblox, family says	0	0.21439707124538565	0_minneapolis_shooting_ice_trump
6976dd35f1d65c147ded2473	Polaris Parks expands footprint in Sadat City with 1.1 million sqm land acquisition	-1	0.10826634048165709	-1_mark_man_funding_dhs
6976dc9af1d65c147ded235a	GOP lawmaker renews oversight hearing request of DHS agencies following fatal shooting in Minneapolis	0	0.6072759485646729	0_minneapolis_shooting_ice_trump
6976dc1df1d65c147ded2109	US officials, Netanyahu discuss 2nd phase of Gaza peace plan	1	1.0	1_russian_trump_says_china
6976dc2cf1d65c147ded2182	Sangrur police solves double murder case, arrests man for ‘killing’ mother and sister	0	1.0	0_minneapolis_shooting_ice_trump
6976dc14f1d65c147ded20ca	ED files prosecution complaint against Winzo and its directors	0	0.3683609919598583	0_minneapolis_shooting_ice_trump
6976dc2cf1d65c147ded2183	In a first for India, Army Rowing Node Best Programme of the Year award of World Rowing	2	1.0	2_day_republic day_republic_padma
6976dc64f1d65c147ded228e	In court filings, witnesses describe fatal Minneapolis shooting of Alex Pretti	0	1.0	0_minneapolis_shooting_ice_trump
6976dc64f1d65c147ded228f	Zelensky says security guarantees document from US is 100% ready	1	1.0	1_russian_trump_says_china
6976dc2cf1d65c147ded2184	Mumbai Fire Brigade restores turntable used for 1944 Bombay Dock fire operation	2	0.12739027157920854	2_day_republic day_republic_padma
6976dc2cf1d65c147ded2185	‘Our role model is gone’: Inside the home of Malad train stabbing victim	0	0.3657660467419446	0_minneapolis_shooting_ice_trump
6976dc54f1d65c147ded223d	Labour Cabinet Minister calls election 'huge inconvenience' in attempt to excuse squashing Andy Burnham's Parliament return	0	1.0	0_minneapolis_shooting_ice_trump
6976dd35f1d65c147ded2474	Egypt reaffirms cooperation with UNESCO on water management, climate adaptation	1	0.44200937580204586	1_russian_trump_says_china
6976dd1ff1d65c147ded241f	Oklahoma Gov. Stitt: Trump 'Getting Bad Advice,' We Can't Deport Every Single Non-U.S. Citizen	0	0.5082990034538178	0_minneapolis_shooting_ice_trump
6976dcbff1d65c147ded23eb	Pope Leo appeals for peace in Ukraine during Sunday prayer	1	1.0	1_russian_trump_says_china
6976dc56f1d65c147ded225d	Donald Trump confirms Super Bowl LX attendance decision due to halftime show: 'I'm anti-them'	8	1.0	8_game_title_win_thrilling
6976dd36f1d65c147ded2475	Egypt, Sweden discuss expanding health cooperation ahead of planned ministerial visit	1	0.49770251410360933	1_russian_trump_says_china
6976dc14f1d65c147ded20cb	COAS General Upendra Dwivedi meets U.S. Army Secretary Daniel P. Driscoll in New Delhi	2	0.5444473452860809	2_day_republic day_republic_padma
6976dca6f1d65c147ded23a1	PM to European legislators: Radical left and the Islamists destroying Western civilization	-1	0.05973077559697848	-1_mark_man_funding_dhs
6976dc9af1d65c147ded235b	Meet the longtime biz partner of Ilhan Omar's husband as questions swirl over her skyrocketing net worth	0	0.05833645605408207	0_minneapolis_shooting_ice_trump
6976dc2cf1d65c147ded2186	Dr. William Foege, leader in smallpox eradication, dies	0	0.4283883999989428	0_minneapolis_shooting_ice_trump
6976dd36f1d65c147ded2476	Gold prices surge EGP 580 in one week as supply tightens	3	1.0	3_japan_wins_vs_australian
6976dd2af1d65c147ded2448	Russian ambassador does not rule out that Maduro was betrayed by law enforcement	1	1.0	1_russian_trump_says_china
6976dc2cf1d65c147ded2187	‘Law without compassion becomes tyranny’: CJI Surya Kant	0	0.18082324583842124	0_minneapolis_shooting_ice_trump
6976dc15f1d65c147ded20cc	Puneeth Kerehalli booked for spreading false claims against DG&IGP Saleem	0	0.2628490802506479	0_minneapolis_shooting_ice_trump
6976dca6f1d65c147ded23a2	Deborah Lipstadt is right…about Mississippi and Intifadas	0	0.4932494378627378	0_minneapolis_shooting_ice_trump
6976dc52f1d65c147ded2229	Row erupts within UK's Labour Party after popular mayor blocked from election	0	1.0	0_minneapolis_shooting_ice_trump
6976dc15f1d65c147ded20cd	Assembly election is a battle to defeat forces out to destroy Tamil culture, says CM Stalin	2	1.0	2_day_republic day_republic_padma
6976dc2cf1d65c147ded2188	High-powered Committee approves AI enabled CCTV project Pimpri Chinchwad police jurisdiction	0	0.3636294762731709	0_minneapolis_shooting_ice_trump
6976dc2cf1d65c147ded2189	Rs 1,200-cr Sabarmati Ashram redevelopment project: Tata subsidiary gets Rs 113-cr tender	0	0.2614655721560297	0_minneapolis_shooting_ice_trump
6976dc09f1d65c147ded209c	Xi Jinping’s Military Purge Signals a High-Stakes Battle Inside China’s Elite Circle	1	0.24896305773288568	1_russian_trump_says_china
6976dc15f1d65c147ded20ce	TMC, BJP supporters ‘clash’ near Kolkata; makeshift public meeting stage set afire	2	1.0	2_day_republic day_republic_padma
6976dc2cf1d65c147ded218a	‘Complex issues’: Raigad court grants anticipatory bail in POCSO case involving marriage under tribal customs	0	1.0	0_minneapolis_shooting_ice_trump
6976dc15f1d65c147ded20cf	Attack on excise constable an assault on State authority, says Jupally Krishna Rao	0	1.0	0_minneapolis_shooting_ice_trump
6976dc16f1d65c147ded20d0	Adivasi artist R. Krishnan posthumously awarded Padma Shri	2	1.0	2_day_republic day_republic_padma
6976dc54f1d65c147ded223e	Woman in her 60s dies and two others injured after getting into trouble off popular UK beach	4	0.2060810968316418	4_storm_winter_power_carrying
6976dc2df1d65c147ded218b	Republic Day: Pune cops to get President’s medal for distinguished services	2	0.32989817349784534	2_day_republic day_republic_padma
6976dcc0f1d65c147ded23ec	Leader of Germany’s Green Party urges Berlin to provide Ukraine with more air defense systems, Taurus missiles	1	0.6865652289640312	1_russian_trump_says_china
6976dc16f1d65c147ded20d1	Juvenile justice system reflects the reformative and rehabilitative spirit of the law at its core: Justice Nagarathna	0	1.0	0_minneapolis_shooting_ice_trump
6976dc16f1d65c147ded20d2	YSRCP announces ‘Chalo Delhi’ campaign after Manda Salman murder, vows justice for family	0	0.18680530002707324	0_minneapolis_shooting_ice_trump
6976dc2df1d65c147ded218c	Karnataka engineering seat blocking scam: ED attaches Rs 19.46 crore worth properties of BMS trustees	0	0.2639091030128391	0_minneapolis_shooting_ice_trump
6976dca6f1d65c147ded23a3	Google knows where we live, God does too	5	0.31755621429361824	5_social media_social_media_fast
6976dc64f1d65c147ded2290	Rights group leader says at least 80 political prisoners released in Venezuela	7	1.0	7_weapon_maduro_prisoners_political
6976dc16f1d65c147ded20d3	Rangoli competition held to spread road safety awareness in Adilabad	2	0.18720228425368388	2_day_republic day_republic_padma
6976dd1ff1d65c147ded2418	WATCH: American Climber Summits 1,667-Foot Skyscraper with No Ropes	-1	0.03443939090779581	-1_mark_man_funding_dhs
6976dc2df1d65c147ded218d	Sanju Samson has nowhere to hide: Mental fragility, Shreyas Iyer on bench makes his place in Indian team shaky	3	1.0	3_japan_wins_vs_australian
6976dc16f1d65c147ded20d4	Dedicating Padma Bhushan to Sree Narayana Guru: Vellappally Natesan	2	0.18145094994809735	2_day_republic day_republic_padma
6976dca4f1d65c147ded237d	Economic Barriers Keep Egyptian Youth From Turning Hobbies Into Careers	1	0.18191042625904055	1_russian_trump_says_china
6976dd20f1d65c147ded2423	Klobuchar: ICE Is 'Making Us Less Safe,' I Won't Vote to Fund Them	-1	0.2007746535251615	-1_mark_man_funding_dhs
6976dc2df1d65c147ded218e	Copper peptides: these powerful molecules are worth skincare hype	-1	0.041364084669094685	-1_mark_man_funding_dhs
6976dc6ff1d65c147ded22a7	How your internal body clock could be linked to dementia risk	6	0.09814954158117224	6_26 january_26_today_january
6976dc16f1d65c147ded20d5	Obituary | Mark Tully — BBC’s ‘voice of India’ passes away	-1	0.10709893093080144	-1_mark_man_funding_dhs
6976dc2df1d65c147ded218f	Political message behind Padma awards 2026: Cross-ideology nods, a Kerala subtext	2	0.21722459477312436	2_day_republic day_republic_padma
6976dc2df1d65c147ded2190	Madhyamik registration glitch: Bengal Board to allow fresh registrations on portal	2	0.2718468818264688	2_day_republic day_republic_padma
6976dd32f1d65c147ded246b	Winter storm grips US as millions face power outages and disruption	4	1.0	4_storm_winter_power_carrying
6976dc2df1d65c147ded2191	Republic Day 2026: Kolkata Metro to run over 270 train services on Jan 26 – Check first and last train timings	2	0.3926691262385452	2_day_republic day_republic_padma
6976dc2df1d65c147ded2192	Temperatures in Himachal Pradesh to plummet by 4-8 degrees as snow returns	4	1.0	4_storm_winter_power_carrying
6976dc16f1d65c147ded20d6	Chinmaya Mission embodies a living tradition rooted in values: Bhatti Vikramarka	2	0.13664622932833473	2_day_republic day_republic_padma
6976e3036f8075bba5e5e298	Republic Day 2026 Traffic Advisory: Full list of restricted roads, routes to avoid in Delhi NCR; check Metro timings here	2	0.2663130139535137	2_day_republic day_republic_padma
6976dc7df1d65c147ded22c3	Minneapolis: Alex Pretti's family slams Trump admin 'lies'	0	0.7090742666510023	0_minneapolis_shooting_ice_trump
6976dc16f1d65c147ded20d7	Government introducing modern Rover technology for mapping lands: Ponguleti	-1	0.1071653024964748	-1_mark_man_funding_dhs
6976dc56f1d65c147ded225e	Jeremy Clarkson rips into Keir Starmer's 'nanny state' as former Top Gear star makes worrying career admission: 'Preposterous!'	0	0.311360366929621	0_minneapolis_shooting_ice_trump
6976dc2df1d65c147ded2193	Baghdad says it will prosecute Islamic State militants being moved from Syria to Iraq	1	1.0	1_russian_trump_says_china
6976dc16f1d65c147ded20d8	Over 9,400 Bengal migrant workers leave Bengaluru amid uncertainty over SIR verification	0	0.1097878743055055	0_minneapolis_shooting_ice_trump
6976dc16f1d65c147ded20d9	ACB raid at Kodada labour office flags procedural lapses	0	0.3166962317386688	0_minneapolis_shooting_ice_trump
6976dc2df1d65c147ded2194	Right-wing activist Puneeth Kerehalli booked again, this time over ‘benami property’ allegations against Karnataka top cop M A Saleem	0	0.24128334364553855	0_minneapolis_shooting_ice_trump
6976dc16f1d65c147ded20da	Padma Bhushan conferred on actor Mammootty	2	1.0	2_day_republic day_republic_padma
6976dc2df1d65c147ded2195	Fifteen from Maharashtra among Padma awardees announced on Republic Day	2	0.42535601515122956	2_day_republic day_republic_padma
6976dc2df1d65c147ded2196	Blistering fifties from Abhishek, Suryakumar help India make mockery of 154 chase vs New Zealand & win series	3	1.0	3_japan_wins_vs_australian
6976dcc0f1d65c147ded23ed	Russians strike Druzhkivka with Smerch MLRS: Woman killed, three others injured	1	1.0	1_russian_trump_says_china
6976dca4f1d65c147ded237e	Cairo Book Fair Welcomes Readers and Honors Literary Giants	1	0.3983531266263842	1_russian_trump_says_china
6976dc52f1d65c147ded2228	France detains captain of suspected Russian 'shadow fleet' tanker seized in Mediterranean	-1	0.10141089320864644	-1_mark_man_funding_dhs
6976dc16f1d65c147ded20db	BJP sets up committee to draft manifesto for 2026 West Bengal Assembly polls	2	0.5641063477299447	2_day_republic day_republic_padma
6976dc16f1d65c147ded20dc	Kalamandalam Vimala Menon honoured with Padma Shri	2	1.0	2_day_republic day_republic_padma
6976dc54f1d65c147ded223f	Coco Gauff survives another Australian Open scare but bizarre omen gives American potential boost	3	1.0	3_japan_wins_vs_australian
