id	title	cluster
6976dc16f1d65c147ded20d3	Rangoli competition held to spread road safety awareness in Adilabad	-1
6976dd1ff1d65c147ded2418	WATCH: American Climber Summits 1,667-Foot Skyscraper with No Ropes	7
6976dc2df1d65c147ded218d	Sanju Samson has nowhere to hide: Mental fragility, Shreyas Iyer on bench makes his place in Indian team shaky	-1
6976dc16f1d65c147ded20d4	Dedicating Padma Bhushan to Sree Narayana Guru: Vellappally Natesan	-1
6976dca4f1d65c147ded237d	Economic Barriers Keep Egyptian Youth From Turning Hobbies Into Careers	-1
6976dd20f1d65c147ded2423	Klobuchar: ICE Is 'Making Us Less Safe,' I Won't Vote to Fund Them	-1
6976dc2df1d65c147ded218e	Copper peptides: these powerful molecules are worth skincare hype	-1
6976dc6ff1d65c147ded22a7	How your internal body clock could be linked to dementia risk	-1
6976dc16f1d65c147ded20d5	Obituary | Mark Tully — BBC’s ‘voice of India’ passes away	42
6976dc2df1d65c147ded218f	Political message behind Padma awards 2026: Cross-ideology nods, a Kerala subtext	55
6976dc2df1d65c147ded2190	Madhyamik registration glitch: Bengal Board to allow fresh registrations on portal	-1
6976dd32f1d65c147ded246b	Winter storm grips US as millions face power outages and disruption	15
6976dc2df1d65c147ded2191	Republic Day 2026: Kolkata Metro to run over 270 train services on Jan 26 – Check first and last train timings	-1
6976dc2df1d65c147ded2192	Temperatures in Himachal Pradesh to plummet by 4-8 degrees as snow returns	-1
6976dc16f1d65c147ded20d6	Chinmaya Mission embodies a living tradition rooted in values: Bhatti Vikramarka	-1
6976e3036f8075bba5e5e298	Republic Day 2026 Traffic Advisory: Full list of restricted roads, routes to avoid in Delhi NCR; check Metro timings here	53
6976dc7df1d65c147ded22c3	Minneapolis: Alex Pretti's family slams Trump admin 'lies'	38
6976dc16f1d65c147ded20d7	Government introducing modern Rover technology for mapping lands: Ponguleti	-1
6976dc56f1d65c147ded225e	Jeremy Clarkson rips into Keir Starmer's 'nanny state' as former Top Gear star makes worrying career admission: 'Preposterous!'	-1
6976dc2df1d65c147ded2193	Baghdad says it will prosecute Islamic State militants being moved from Syria to Iraq	36
6976dc16f1d65c147ded20d8	Over 9,400 Bengal migrant workers leave Bengaluru amid uncertainty over SIR verification	-1
6976dc16f1d65c147ded20d9	ACB raid at Kodada labour office flags procedural lapses	-1
6976dc2df1d65c147ded2194	Right-wing activist Puneeth Kerehalli booked again, this time over ‘benami property’ allegations against Karnataka top cop M A Saleem	-1
6976dc16f1d65c147ded20da	Padma Bhushan conferred on actor Mammootty	55
6976dc2df1d65c147ded2195	Fifteen from Maharashtra among Padma awardees announced on Republic Day	55
6976dc2df1d65c147ded2196	Blistering fifties from Abhishek, Suryakumar help India make mockery of 154 chase vs New Zealand & win series	45
6976dcc0f1d65c147ded23ed	Russians strike Druzhkivka with Smerch MLRS: Woman killed, three others injured	-1
6976dca4f1d65c147ded237e	Cairo Book Fair Welcomes Readers and Honors Literary Giants	-1
6976dc52f1d65c147ded2228	 France detains captain of suspected Russian 'shadow fleet' tanker seized in Mediterranean	41
6976dc16f1d65c147ded20db	BJP sets up committee to draft manifesto for 2026 West Bengal Assembly polls	-1
6976dc16f1d65c147ded20dc	Kalamandalam Vimala Menon honoured with Padma Shri	56
6976dc54f1d65c147ded223f	Coco Gauff survives another Australian Open scare but bizarre omen gives American potential boost	-1
6976dc2df1d65c147ded2197	As China purges top military general Zhang Youxia, little clarity and numerous theories on offer	33
6976dc2df1d65c147ded2198	Mother’s lover arrested for kidnapping and murder of 1-year-old child in Panchkula	-1
6976dca6f1d65c147ded23a4	Arab affairs reporter warns: 'Rafah Crossing will create Hamastan'	30
6976dc9af1d65c147ded235c	Vance calls Minneapolis unrest 'engineered chaos' after deadly shooting	38
6976dc85f1d65c147ded22da	Joint Egyptian-Chinese excavation uncovers ancient sacred lake in Karnak	-1
6976dc16f1d65c147ded20dd	K.T. Thomas conferred Padma Vibhushan award	56
6976dc16f1d65c147ded20de	Shubhanshu Shukla awarded Ashoka Chakra	51
6976dc16f1d65c147ded20df	Many city areas staring at a water crisis this summer	-1
6976dc2df1d65c147ded2199	On R-Day, calligraphy exhibit shows country’s strength lies in cultural diversity	-1
6976dc2ef1d65c147ded219a	Road accident deaths in Punjab drop 48% after Sadak Surakhya Force rollout: CM Mann	-1
6976dc1cf1d65c147ded2106	The Podcaster Poking at France’s Biggest Secrets	-1
6976dc17f1d65c147ded20e0	The ‘f’ word	-1
6976dc2ef1d65c147ded219b	Bidadi AI city row heats up again; Kumaraswamy, Shivakumar lock horns	-1
6976dc2ef1d65c147ded219c	SC expedites poisoning murder trial; accused can reapply for bail if case drags	-1
6976dd1ff1d65c147ded2420	Schiff: Trump Flooding the Streets with Agents 'Shooting Americans in Cold Blood'	38
6976dc2ef1d65c147ded219d	France detains Indian captain of suspected shadow fleet tanker	41
6976dc91f1d65c147ded230e	What We Know About Trump’s Plan to Revitalize Washington’s Dulles Airport	-1
6976dc2ef1d65c147ded219e	Abhishek Sharma slams second fastest half-century by an Indian in T20Is in 14 balls during 3rd T20I vs New Zealand	45
6976dc24f1d65c147ded2123	In Venezuela, Families Search for Relatives Who Are Detained and Missing	35
6976dc17f1d65c147ded20e1	India and EU are showing a fractured world another way to engage: EU chief Ursula von der Leyen	-1
6976dc2ef1d65c147ded219f	Couple jumps off café in Shahjahanpur after group harasses them — demands IDs, makes videos	-1
6976dcc0f1d65c147ded23ee	Russian forces attack energy facility in Mykolaiv region, worker injured	47
6976dc23f1d65c147ded2119	Governor Gavin Newsom mocked for anti-vandalism fail as taggers immediately paint ‘graffiti-proof’ walls	-1
6976dc17f1d65c147ded20e2	Seven from Telangana named for Padma Shri honour	55
6976dca5f1d65c147ded237f	Egypt to Explore British and Australian Models for Children’s Digital Safety	-1
6976dc17f1d65c147ded20e3	A.E. Muthunayagam, former director, Liquid Propulsion Systems Centre, happy for being chosen for Padma Shri	-1
6976dc51f1d65c147ded221f	Why Japan’s Leader Won’t Enter the Male-Dominated Sumo Ring	6
6976dc52f1d65c147ded222a	 Iran unveils mural warning of retaliation if US conducts a military strike	39
6976dd2af1d65c147ded2449	Trump berated Danish PM for 45 minutes over Greenland — newspaper	-1
6976dc17f1d65c147ded20e4	Two-day workshop to discuss ‘dangers’ of labour codes begins in Mysuru	-1
6976dc17f1d65c147ded20e5	Assam Opposition sniffs BJP plot to exclude voters from electoral roll	37
6976dc2ef1d65c147ded21a0	Arsenal 2-3 Manchester United, Premier League: Matheus Cunha scores late to give Man United victory	1
6976dd1ff1d65c147ded241e	Murphy: Trump Is Trying to 'Interfere' with 2026 Election	-1
6976dc75f1d65c147ded22af	UP: Man, woman leap from second floor of pizza shop after being accosted by Hindutva group	-1
6976dc2ef1d65c147ded21a1	From the Corridors of Power: In loud cheers for Mann, a subtle message to AAP’s Delhi’s leadership	-1
6976dc2ef1d65c147ded21a2	‘Our children’s brains are not for sale’: Macron says France to fast-track ban on social media for under-15s	14
6976dc65f1d65c147ded2291	France detains Indian captain of suspected Russian shadow tanker	41
6976dc17f1d65c147ded20e6	Four held for injecting woman doctor with HIV-positive blood in revenge plot	-1
6976dc17f1d65c147ded20e7	LDF leader T.P. Ramakrishnan denies talks with Shashi Tharoor on joining CPI(M)	-1
6976dc18f1d65c147ded20e8	State should set a model by ensuring 100% voter turnout in elections: Governor	-1
6976dc91f1d65c147ded230f	Judge Orders Federal Government to Retain Evidence Related to Minnesota Shooting	38
6976dc1bf1d65c147ded2105	The Woman Who Stands Between Donald Trump and Greenland	43
6976dc2ef1d65c147ded21a3	We know how to ‘handle’ him: Kerala CPM leader Mani on ex-MLA who joined BJP	31
6976dc54f1d65c147ded2240	Iran's exiled prince accuses West of 'throwing protesters under bus' in scathing rant	-1
6976dc18f1d65c147ded20e9	Brinda Karat calls on women to drive away BJP-RSS, protect Constitution	-1
6976dc18f1d65c147ded20ea	Elathur constituency in Kozhikode likely to witness a three-cornered battle	-1
6976dc73f1d65c147ded22ab	India allowing Sheikh Hasina’s ‘inciteful’ speech dangerous precedent for ties: Bangladesh	-1
6976dca6f1d65c147ded23a5	New AI video: 'I'm a steel pipe, Hamas made me into a rocket'	-1
6976dc18f1d65c147ded20eb	RTC Employees Union seeks action amid surge in attacks on on-duty drivers, conductors	-1
6976dc18f1d65c147ded20ec	Anantapur’s water conservation efforts earn Prime Minister’s praise	28
6976dcc1f1d65c147ded23ef	War update: 66 clashes on frontline since dawn, Pokrovsk, Lyman sectors hottest spots	-1
6976dc2ef1d65c147ded21a4	‘What did I do to earn that? Nothing’: Expert likens Vikas Khanna’s remark with ‘imposter syndrome’	-1
6976dbf0f1d65c147ded2096	How Iran Crushed a Citizen Uprising With Lethal Force	40
6976dc2ef1d65c147ded21a5	The outsider-insider: 5 must-read books by Mark Tully, the chronicler of India	42
6976dc85f1d65c147ded22db	Egypt's FM welcomes US envoy for talks in Cairo on boosting bilateral cooperation	-1
6976dd2bf1d65c147ded244a	US, Israel discuss Trump’s plan for Gaza, envoy says	29
6976dc93f1d65c147ded2328	Captain of suspected Russian shadow tanker in French custody	41
6976dd2bf1d65c147ded244b	US ‘making haste’ as mediator, Kremlin spokesman says	-1
6976dc71f1d65c147ded22a8	Poet Bulleh Shah’s shrine vandalised in Mussoorie, three booked	-1
6976dc2ef1d65c147ded21a6	Padma Bhushan Vijay Amritraj: The OG tennis legend who smashed the snake-charmer cliche and won the world	-1
6976dc19f1d65c147ded20ed	Woman found dead in swimming pool at a farmhouse near Kanakapura	-1
6976dc19f1d65c147ded20ee	Pawan Kalyan, Fadnavis pay tributes to Guru Tegh Bahadur Singh in Nanded	-1
6976dc2ef1d65c147ded21a7	Buried under tonnes of soil after clay mine collapse, 2 children among 3 dead in Madhya Pradesh	-1
6976dc19f1d65c147ded20ef	Writer and journalist P. Narayanan conferred Padma Vibhushan	56
6976dc19f1d65c147ded20f0	Eight from Karnataka get Padma award	55
6976dc2ff1d65c147ded21a8	Punjab Vigilance Bureau nabs Khanna head constable red-handed while taking bribe of Rs 5.20 lakh	27
6976dc2ff1d65c147ded21a9	Shubhanshu Shukla awarded Ashoka Chakra. Check full list	51
6976dc19f1d65c147ded20f1	Aajeevika Mission has become a ‘movement’, says Chouhan	-1
6976dc54f1d65c147ded2241	Jeff Stelling slams 'misguided' Sky Sports and warns against 'alienating audience'	-1
6976dcc1f1d65c147ded23f0	Zelensky in Vilnius: International unity must guarantee real security for Ukraine and Europe	50
6976dc2ff1d65c147ded21aa	What ‘clean chit’ for Chhagan Bhujbal says about power, probes, and politics in Maharashtra	-1
6976dc2ff1d65c147ded21ab	Sunny Deol poses with Esha Deol, Ahana as Dharmendra gets posthumous Padma Vibhushan	-1
6976dc1af1d65c147ded20f2	Chittoor bags award for excellence in electoral management	-1
6976dc1af1d65c147ded20f3	India a messenger of peace in a conflict-ridden world, says President Murmu in Republic Day address	-1
6976dc54f1d65c147ded2242	'Absolutely misleading!' Priti Patel refuses to admit Nigel Farage did 'heavy-lifting' in Donald Trump's Chagos backlash	19
6976dc2ff1d65c147ded21ac	Mark Tully, the BBC’s ‘voice of India’, falls silent	42
6976dc1af1d65c147ded20f4	Andhra Pradesh Governor congratulates Padma award winners	55
6976dc1af1d65c147ded20f5	Two youths burnt alive due to electrocution	-1
6976dc56f1d65c147ded225f	Laura Kuenssberg 'bias' row explodes as 'car crash' Andy Burnham remark sparks BBC viewer fury: 'Pure propaganda now!'	-1
6976dcddf1d65c147ded23ff	Schumer says Dems will shut down government over funding for DHS	38
6976dc1af1d65c147ded20f6	Padma Shri for Devaki Amma	55
6976dc55f1d65c147ded2254	Minnesota school board member Chauntyll Allen ripped by state lawmaker after anti-ICE church invasion arrest	-1
6976dc09f1d65c147ded209d	Chinese Parents Pull Children From School as Fears of Organ Harvesting Spread Online	-1
6976dc1af1d65c147ded20f7	People urged to take a pledge to protect the Western Ghats	-1
6976dc72f1d65c147ded22a9	Romantasy: ‘Sexy’ stories of women-centred fantasy fiction are boosting the publishing industry	-1
6976dc2ff1d65c147ded21ad	Over three hours, she recounted 16 years of pain in gestures: How 2009 Mumbai rape case was cracked	26
6976dc1af1d65c147ded20f8	Curtain rises on the 16th International Theatre Festival of Kerala	-1
6976dc1af1d65c147ded20f9	TDP strengthens base in Rayalaseem with new district committees in Nandyal and Anantapur	-1
6976dc2ff1d65c147ded21ae	Punjab CM Mann unveils Saleran Dam eco-tourism project, targets nature-led growth	-1
6976dd2bf1d65c147ded244c	Trump has invitation to visit Russia, senior diplomat says	-1
6976dc93f1d65c147ded2327	Watch: Climber Alex Honnold scales 101-floor skyscraper without safety gear	7
6976dc1af1d65c147ded20fa	Students told to equip themselves with corporate skills	-1
6976dc1af1d65c147ded20fb	Why is BRS not questioning ‘big contracts’ in SCCL: Kavitha	-1
6976dc2ff1d65c147ded21af	From the Opinions Editor: At a time of narrowing in American politics, Oscars are a reminder that America’s enduring strength lies in its capacity to remain open	-1
6976dc1af1d65c147ded20fc	Specialised training on goatery	-1
6976dc1af1d65c147ded20fd	Vijay Amritraj, five others named Padma award winners in Foreigner, NRI and OCI categories	55
6976dc58f1d65c147ded2268	Foreign investors make LE3 billion net purchases on Egyptian Exchange	-1
6976dc1af1d65c147ded20fe	Goddess Padmavati rides celestial carriers on Ratha Saptami at Tiruchanur	-1
6976dc1af1d65c147ded20ff	M.M. Mani warns Rajendran against ‘posing threat to CPI(M)’	-1
6976dcc1f1d65c147ded23f1	Russian drone attacks mobile Ukrposhta post office in Kherson region	47
6976dc4ff1d65c147ded221d	Couples who are 'truly close' use 8 phrases when talking about each other, says Harvard-trained psychologist	-1
6976dc54f1d65c147ded2243	Warning of MORE heavy rain and flooding across Britain following Storm Ingrid	-1
6976dc2ff1d65c147ded21b0	‘Marry my sister-in-law’: Carlos Alcaraz gets propositioned thrice by fans at Australian Open	-1
6976dc2ff1d65c147ded21b1	Govt to take Guru Tegh Bahadur’s message of unity and sacrifice to every village in Maharashtra: Fadnavis	-1
6976dd1ff1d65c147ded241a	U.S. Treasury to Host 'Trump Accounts' Summit Highlighting Benefits for America's Children	-1
6976dc1af1d65c147ded2100	Constitution facing challenges from autonomous institutions, including judiciary, says former Supreme Court Judge	-1
6976dc1af1d65c147ded2101	Former Maoist leader Pulluri Prasad Rao gets warm welcome in his native village in Peddapalli district	-1
6976dc2ff1d65c147ded21b2	Ranji Trophy 2025-26: Shaik Rasheed’s unbeaten 132 helps Andhra end Vidarbha’s unbeaten run, MP crush Karnataka by 217 runs	45
6976dc2ff1d65c147ded21b3	Vikrant Massey recalls working 16-hour days, balancing two jobs at 16: ‘I survived on Parle-G and water, couldn’t even get tea’	-1
6976e3046f8075bba5e5e299	'A towering voice of journalism': PM Modi condoles Padma Bhushan-winning broadcaster Mark Tully's death	42
6976dc59f1d65c147ded2269	Egypt moves to implement requirements for 2nd phase of Gaza peace plan	29
6976dc2ff1d65c147ded21b4	In MMR, Mumbai recorded maximum unhealthy AQI days this year so far	-1
6976dc2ff1d65c147ded21b5	2 minor sisters married off for Rs 50,000: Four, including 3 women, booked	-1
6976dc1af1d65c147ded2102	Vivekananda Human Excellence Centre to be inaugurated in Vijayawada on Feb 1	-1
6976dc2ff1d65c147ded21b6	Democratic congressman Maxwell Frost punched in face at Sundance film festival in racist attack	8
6976dc1af1d65c147ded2103	Women filmmakers, forgotten histories and cultural legacies take centre stage on Day 2 of Hyderabad Literary Festival 2026	-1
6976dc2ff1d65c147ded21b7	‘People’s March’ on Republic Day: SKM to organise tractor parades in hundreds of Punjab blocks	-1
6976dc30f1d65c147ded21b8	Republic Day 2026 Speech: Full Text of President Droupadi Murmu’s Republic day speech	54
6976dc30f1d65c147ded21b9	UPSC Essentials | Daily subject-wise quiz : International Relations MCQs on Chagos Islands, Genocide Convention and more (Week 146)	-1
6976dc30f1d65c147ded21ba	UP Diwas 2026: Celebrations across 20 states and 15 countries with screening of CM Yogi Adityanath’s message	-1
6976dc30f1d65c147ded21bb	Reader’s Corner: Chandigarh hotels and the making of a welcoming city	-1
6976dc55f1d65c147ded2255	Narratives clash after Trump and victim's family react to second Minneapolis shooting	38
6976dc30f1d65c147ded21bc	Lally Virk wins Chandigarh Golf Club presidency with a big margin	-1
6976dcc2f1d65c147ded23f2	Russian drone hits high-rise building in Kharkiv, injuries reported	47
6976dc4ff1d65c147ded221c	30-year-old quit her job to open a bake shop—now her 2 storefronts bring in 7 figures yearly: 'I always knew I wanted to work for myself'	-1
6976dc30f1d65c147ded21bd	Vadodara: Zidni Ilma trust hands over scholarships to 1,014 students	-1
6976dc94f1d65c147ded2332	'Life-changing' match awaits qualifier Inglis at home Slam	-1
6976dc30f1d65c147ded21be	5 quiet places to visit in Delhi on Republic Day 2026 morning	53
6976dc30f1d65c147ded21bf	Happy Republic Day 2026 WhatsApp Status Video: How to download and send status video on WhatsApp	-1
6976dc30f1d65c147ded21c0	From corporator with least assets to AIMIM’s surprise leader in BMC	-1
6976dc94f1d65c147ded2339	Kangaroos cause carnage during final stage of bike race	0
6976dcc2f1d65c147ded23f3	Zelensky speaks during memorial service honoring victims of January Uprising	-1
6976dd2bf1d65c147ded244d	Another explosion reported in Ukrainian city of Kharkov	-1
6976dc30f1d65c147ded21c1	Pratap Bhanu Meha writes: The gift to India that was Mark Tully	42
6976dc93f1d65c147ded232a	Cyclist wins Tour Down Under despite kangaroo crash	0
6976dc91f1d65c147ded2310	Senate Democrats Threaten to Shut Down Government Over DHS Funding Following Minnesota Shooting	38
6976dc85f1d65c147ded22dc	Women 'main victims' of Sudan crisis as sexual violence used as weapon of war	-1
6976e3056f8075bba5e5e29a	Sufi poet Baba Bulleh Shah's shrine vandalised in Mussoorie's Bala Hissar; Public access restricted, security deployed	-1
6976dc30f1d65c147ded21c2	200 CCTVs, a facial recognition software and 5 police teams hunted down Malad train killer	-1
6976dc66f1d65c147ded2292	Israeli army investigates soldier over Palestinian’s fake abduction	-1
6976dc1ef1d65c147ded210a	Saudi defense deals could change Middle East security	-1
6976dc30f1d65c147ded21c3	Republic Day 2026: Here’s what Delhi Metro passengers must know before travelling on Jan 26	53
6976dc5af1d65c147ded226a	No plans to reconsider decision over Egyptian expat phones: Customs Authority	-1
6976dc67f1d65c147ded2293	US judge blocks Trump administration’s push to end legal status of 8,400 migrants	-1
6976dc30f1d65c147ded21c4	‘One of best coaches I’ve worked with’: Joe Root bats for McCullum after Ashes disaster	-1
6976dc31f1d65c147ded21c5	Amid tariff stress, Murmu points to self-reliance in Republic Day message	-1
6976dd2cf1d65c147ded244e	Hungary will not be intimidated, Orban vows	-1
6976dc4ef1d65c147ded2216	The U.S. states where you can retire at 65 with less than $1 million in savings	-1
6976dc72f1d65c147ded22aa	International students face ‘unprecedented’ crackdown in Trump’s first year back in office	-1
6976dcc3f1d65c147ded23f4	Slovak FM condemns Russian attacks on Ukraine’s energy facilities	47
6976dc54f1d65c147ded2244	Drivers offered £500 'goodwill' payment for licence delays - Are you eligible?	-1
6976e3056f8075bba5e5e29b	Indian Air Force Group Captain and astronaut Shubhanshu Shukla awarded Ashoka Chakra	51
6976dc31f1d65c147ded21c6	60-year-old school teacher arrested in J-K’s Poonch for ‘objectionable social media content’	14
6976dc1ff1d65c147ded210b	What you can do to bypass authoritarian surveillance	-1
6976dc54f1d65c147ded2245	NHS midwives forced to fill out 'farcical' form with no option to record biological sex	-1
6976dc62f1d65c147ded2275	It’s time for Germany to start paying the cost of maintaining Auschwitz and other former Nazi camps in Poland [Opinion]	-1
6976dcc3f1d65c147ded23f5	AFU disrupt Russian drone attack on Lyman front	47
6976dc31f1d65c147ded21c7	Padma Awards 2026: Rohit Sharma, Harmanpreet Kaur, Vijay Amritraj and Savita Punia win awards	55
6976dc4ef1d65c147ded2217	Trump accounts get supercharged by employer matches — some companies offer up to $1,000	-1
6976dc54f1d65c147ded2246	'We don't trust them!' Crowborough resident lashes out at Labour after first migrants moved into army camp	-1
6976dc31f1d65c147ded21c8	Video: Moment when US citizen Alex Pretti was shot dead by a federal agent in Minneapolis	38
6976dc5bf1d65c147ded226b	Zohran Mamdani’s first NYC snowstorm becomes a major governing test	38
6976dc5bf1d65c147ded226c	Pope Leo warns of ‘overly affectionate’ AI chatbots	12
6976dc74f1d65c147ded22ad	Journalist Mark Tully, BBC’s ‘voice of India’, dies at 90	42
6976dc94f1d65c147ded233a	Macron pushes for fast-track ban on social media for teens	14
6976e3066f8075bba5e5e29c	Padma Awards 2026: Meet Anke Gowda, ex-bus conductor who built world's largest free-access library with over 2 million books	-1
6976dd2cf1d65c147ded244f	Iran to hold talks with Turkey on establishing joint free economic zone	-1
6976dc31f1d65c147ded21c9	Ranji Trophy 2025-26 Points table: Updated standings, win, loss record after round 6	-1
6976dcc3f1d65c147ded23f6	Svitolina advances to Australian Open quarterfinals	2
6976dc31f1d65c147ded21ca	An expert explains: As the US moves Islamic State detainees out of Syria, understanding the surge of violence	36
6976dc56f1d65c147ded2260	'Beginning of the end of Keir Starmer!' Labour civil war erupts after Andy Burnham barred from standing as MP	19
6976dc31f1d65c147ded21cb	‘Striking intrusion’: Justice Ujjal Bhuyan raises concerns about executive say in judicial transfers	-1
6976dc31f1d65c147ded21cc	Fifty Per Cent Off: Great looks, good sound…now at half the price!	-1
6976dc31f1d65c147ded21cd	‘Congratulate, distribute sweets’: PM Modi asks those becoming a voter to celebrate in first Mann ki Baat of 2026	-1
6976e3066f8075bba5e5e29d	Dharmendra, Mammootty, Rohit Sharma, and more: Top names on the Padma Awardees 2026 list	55
6976dca5f1d65c147ded2380	Art Cairo Opens in the Grand Egyptian Museum	-1
6976dc32f1d65c147ded21ce	Goa club blaze: ED says Rs 22 crore made in 2 years is proceeds of crime	17
6976dd2cf1d65c147ded2450	Russians fail to reach Australian Open quarterfinals for time since 2018	2
6976dc5cf1d65c147ded226d	Trump threatens new 100% tariffs on Canada over possible trade deal with China	32
6976dc32f1d65c147ded21cf	Padma Awards 2026 Full List: Dharmendra, Rohit Sharma among winners; check full list of winners	55
6976dc5df1d65c147ded226e	US expected to deport dozens of Iranians as Trump threatens regime over crackdown	-1
6976dc9af1d65c147ded235d	Trump hails 'great and very brave' UK soldiers after slamming NATO allies' Afghanistan service	23
6976dd32f1d65c147ded2469	Party backed by generals set for landslide as 'sham' Myanmar election ends	22
6976dc32f1d65c147ded21d0	Bengaluru police constable sexually harasses boy at Freedom Park, arrested	-1
6976dc68f1d65c147ded2294	Israeli fire kills 3 in Gaza, as US pressures both sides to advance ceasefire deal	29
6976dc32f1d65c147ded21d1	Padma Awards 2026 Winners List: Full List of Recipients Including Dharmendra and Mammootty	55
6976dc32f1d65c147ded21d2	Punjab Police crackdown on terror-narco nexus: Pakistan-based terrorist Shahzad Bhatti’s aide arrested	27
6976dc55f1d65c147ded2256	Deputy saves mail driver from burning truck in Washington: bodycam	-1
6976dca3f1d65c147ded237c	Zelenskyy touts ‘constructive’ trilateral talks between the US, Russia and Ukraine in Abu Dhabi	50
6976dc55f1d65c147ded2257	College soccer star, girlfriend dead as illegal immigrant’s record ignites lawmaker fury statewide	-1
6976dc4ef1d65c147ded2218	Auto executives are hoping for the best and planning for the worst in 2026	-1
6976dc32f1d65c147ded21d3	Bactrian camels, Zanskar ponies, raptors at Republic Day Parade: History, role, significance of the Army’s animals wing	-1
6976dc54f1d65c147ded2247	British UFC star rushed to hospital after brutal defeat that left blood pouring from eye wound	-1
6976dc32f1d65c147ded21d4	Fight between Pune couple spirals into security situation, man scales IAF base wall while fleeing wife	-1
6976dc69f1d65c147ded2295	Power cut to Russia's main naval base home town after pylons collapse	-1
6976dd2cf1d65c147ded2451	INTERVIEW: Russia insists on Maduro's release — senior diplomat	49
6976dc32f1d65c147ded21d5	92-year-old man undergoes free surgery under Punjab’s new Mukh Mantri Sehat Bima Yojana	-1
6976dc32f1d65c147ded21d6	From Akola to Pune: How hundreds of CCTV cameras helped police find kids who went missing from observation home	-1
6976dc4ff1d65c147ded221b	The top 10 analysts of 2025, as measured by TipRanks	-1
6976dc32f1d65c147ded21d7	Against All Odds: 2001 Bhuj earthquake and realisation of a young adult of what really matters	-1
6976dc53f1d65c147ded222b	 Getting to 'no': Europe's leaders find a way to speak with one voice against Trump	-1
6976e3076f8075bba5e5e29e	Pakistani terrorist Shahzad Bhatti's close associate arrested in Punjab, 30 bore pistol recovered ahead of Republic Day	-1
6976dc32f1d65c147ded21d8	8-km traffic jams, people stuck in cars overnight as Manali sees tourist surge amid record snowfall. Watch	-1
6976dc32f1d65c147ded21d9	‘Think big’: DICCI’s Milind Kamble says no power can pull back those with strong willpower to pursue their goals	-1
6976dc54f1d65c147ded2248	Cyclist crashes into kangaroo but still wins Tour Down Under as chaotic scenes sees pile up	0
6976dc33f1d65c147ded21da	India’s 77th Republic Day 2026 LIVE Updates: PM Modi extends wishes for 77th Republic Day, says ‘may the resolve for developed India grow even stronger’	53
6976dc33f1d65c147ded21db	This 101-year-old woman credits late-night snacks and ‘night owl’ routine for her incredible longevity	-1
6976dc6af1d65c147ded2296	British PM’s rival for Labour Party leadership blocked from contesting by-election	20
6976dc33f1d65c147ded21dc	Here’s why pahadi gahat dal is a must-try winter superfood	-1
6976dc33f1d65c147ded21dd	6 titles in 15 seasons! Perth Scorchers crush Sydney Sixers in final to secure record-extending BBL crown	-1
6976dc33f1d65c147ded21de	Back after 15 years: How Kolkata Metro’s new QR return tickets are slashing wait times	-1
6976dc54f1d65c147ded2249	Donald Trump has legal power to BLOCK Chagos surrender deal, Labour admits	-1
6976dc53f1d65c147ded222c	 Baghdad says it will prosecute Islamic State militants being moved from Syria to Iraq	36
6976dc93f1d65c147ded2320	Who was Alex Pretti, the intensive care nurse shot dead in Minneapolis?	38
6976e3076f8075bba5e5e29f	Padma Awards 2026 announced, here is the full list of 'unsung heroes' honoured this year	55
6976dc33f1d65c147ded21df	Art Mandai for Republic Day: How annual exhibition in Pune’s largest vegetable market has made art accessible and affordable	-1
6976dd2df1d65c147ded2452	Russia to say how to properly use $1 billion of its assets when they are unfrozen	-1
6976dc34f1d65c147ded21e0	Train connectivity to Kohima: Dimapur-Zubza railway line project on track for 2029 completion	-1
6976dc34f1d65c147ded21e1	Russia monitoring US’ Golden Dome plan, Trump’s Greenland push, says Kremlin	-1
6976dc34f1d65c147ded21e2	Indian-origin man charged with killing wife, three relatives in US	-1
6976dd32f1d65c147ded2468	Sir Mark Tully, the BBC's 'voice of India', dies aged 90	42
6976dc56f1d65c147ded2261	Keir Starmer's allies BLOCK Labour leadership rival Andy Burnham's return to Parliament	19
6976e3086f8075bba5e5e2a0	Rohini Acharya slams Tejashwi Yadav's appointment as RJD working President: 'Katputli bane shehzada'	-1
6976dc34f1d65c147ded21e3	Andhra woman ‘injected ex-partner’s doctor wife with HIV’, procured blood from hospital	-1
6976dc34f1d65c147ded21e4	UPSC Key: EU leaders begin visit, Revised cadre allocation policy, and EPFO 3.0	-1
6976dc34f1d65c147ded21e5	Vijay says he won’t ‘succumb to pressure or commit corruption’ at TVK event; unveils party symbol	-1
6976dc34f1d65c147ded21e6	Republic Day 2026: How to send Republic Day wishes stickers on WhatsApp	54
6976dc91f1d65c147ded2311	Pentagon Releases New Defense Strategy: 4 Things to Know	-1
6976dc73f1d65c147ded22ac	‘Of Least Concern’: Arvind Krishna Mehrotra’s new book of poems is a lesson in attentiveness	-1
6976dc34f1d65c147ded21e7	IISc researchers discover protein that protects tuberculosis bacteria from effects of foreign DNA	-1
6976dc34f1d65c147ded21e8	Anushka Sharma, Virat Kohli perform puja at their London home. See photo	-1
6976dc54f1d65c147ded224a	Labour urged to intervene in Zipcar closure as 650,000 drivers risk being forced off roads	-1
6976e3096f8075bba5e5e2a1	Who is Omkar Shinde? 27-year-old man arrested in 12 hours for stabbing professor multiple times at Maharashtra's Malad station over minor dispute	13
